"","x1","x2","x3","y"
"1",1.07092251634906,1.96165694531693,1.69428340906526,15.0372620596178
"2",0.0947118285006158,2.02300304773127,-2.19080335549688,-2.86461622260282
"3",0.262195816711967,2.02509733526197,2.00844968978925,13.1826658400329
"4",0.452744978816406,2.0909401383403,-1.61344801952423,1.73002899725402
"5",0.821184601948275,2.16003070275882,-0.282122809541154,3.53260135468331
"6",0.00549457823528843,1.95962474943202,-1.11781189778568,1.5945941566805
"7",1.88977085897806,1.85718497471257,0.670427066319906,8.02491160488636
"8",1.5064750420862,2.03911828372092,0.995774472944596,10.4500876583979
"9",0.557613925201186,1.89282783943188,-0.250288398768753,9.88279416789094
"10",1.56390936830909,2.0825395021065,1.17840152066706,15.2516662210687
"11",2.14492520560692,1.94361894555476,-0.575151852014358,9.6521264669969
"12",1.25210235331414,1.9463339852145,-0.804766319875926,4.8074617297709
"13",1.29760183222059,1.95295237294453,0.825489573105916,10.5818783819592
"14",-0.0739411523317823,2.04668930808684,3.59354832212409,19.5793247581872
"15",0.497639555748194,2.0100261231915,3.89507919501781,25.7169455842568
"16",0.783329533282817,1.96363766796998,-4.58911670245223,-10.3238311434204
"17",0.315936303147714,1.95336752861961,-0.51097237112935,2.18449775423175
"18",2.35587623796776,1.91341876285694,0.980511572317226,13.2580332974336
"19",1.58118923903766,1.91120954043316,0.962123243378372,11.7226398230654
"20",0.717542483164458,1.81988361050421,-0.641102987704721,3.45496518800612
"21",1.61981206726956,2.21219538148522,-2.76385847429264,-5.37702561499686
"22",-0.012059866115931,2.141486995779,-1.60080490863432,2.47920215665168
"23",0.870329465474135,1.91541847755444,2.02275247915229,16.72582441231
"24",1.66566044380859,1.91028980907579,-1.76338095956243,0.981938551762116
"25",1.46563755554363,2.20889318910915,-2.12867871790444,-3.56588856396078
"26",-0.355050356724359,1.91842025859071,0.0620999789678568,0.402320829572813
"27",0.0355211962848679,1.84474372756364,1.4982204793823,8.93870366405988
"28",1.28740631982393,1.93340215978693,-0.201296101095035,3.95588549651904
"29",0.589662099189058,1.95325899923119,-0.61943402619856,4.05293684614689
"30",2.03753050882766,2.03227736620886,1.54423630406633,18.7445137417074
"31",1.40183284321764,2.00189430489018,3.36208152447098,24.8081366307646
"32",0.267456191472205,2.08842891705949,-1.68741989388039,-4.96964397495597
"33",4.04365507422647,2.14190656110645,-0.478248065279248,14.0571159262431
"34",1.63248564792904,2.02040888218896,0.55413795490077,13.8117466071941
"35",0.682160978266924,2.19215761483606,0.566746750647106,5.47210595190107
"36",1.74107068138749,2.14001711286648,0.623129908456293,9.63932199923972
"37",0.0433228701397473,2.00361245423612,4.89100270550782,30.6193627746828
"38",1.68927954472373,1.90023958956228,0.651058714158963,9.52344705428094
"39",1.51434024973952,1.87694402224207,0.547056323209869,11.9900481095132
"40",2.1571593989455,2.07743924114407,0.357195702162792,13.2412862842366
"41",1.99978790591139,1.88927551222759,-3.17703251274959,-4.70374272597091
"42",1.99860922398105,1.65238312446622,-1.03889251739201,4.31227344490078
"43",0.66220838914895,2.01887343164946,-3.95072228996595,-10.3948100082517
"44",0.0174797477699745,1.80890355356572,2.57822718054108,17.0624457235124
"45",1.2524387309368,1.79111486900082,1.26505532152456,8.89027175446233
"46",0.328027037850542,2.06306029513048,1.6626671006721,13.78953750028
"47",0.884500109721291,2.00831383743466,0.762430207516882,10.7054693179192
"48",-0.418486621194913,1.98450104988758,0.350036685242227,5.3645784407795
"49",1.24508671415616,1.76504738833942,-3.65330132731896,-11.6153401878263
"50",0.197675684558307,1.92066756259419,0.498343402227001,13.7950485597556
"51",-0.425408810209755,1.98950892406276,-1.80019449153379,-2.85415391860419
"52",0.498610908991044,1.97372268415028,3.22018357349151,19.6213951165495
"53",0.558097071788116,2.03892305132904,1.34097395488828,12.8094616513866
"54",-1.80131776844134,2.02270295828889,2.18265716980046,5.32116125892088
"55",-0.113959925721766,1.85414541563819,-0.239901353911587,5.15200213659601
"56",0.280218374383471,2.01994960247008,-0.820917034477473,2.0168032173853
"57",-0.0393870530917386,2.1253189283928,-3.49228344949388,-7.98861244138443
"58",1.06139208072087,2.10929476281772,1.88733460117894,14.1037461504552
"59",1.24832764388748,1.87324556610677,2.46619896060976,18.1958020762652
"60",1.52543813851673,2.11382254744079,-0.85086426220175,6.59311818359567
"61",-0.482479088533003,1.99891403138608,3.5400913601487,15.0952710153225
"62",2.05759900561636,1.96204994512134,-0.612499257214849,7.2066807100311
"63",0.535058218410358,1.93896833108893,-1.79348839716712,-3.30861343160987
"64",0.797462873897916,2.01206238834348,1.37214513696589,13.5179879358231
